SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
130,Home Improvement,Necklaces,106,Printer,Hasbro Monopoly Game,19,1,5,2,157,James Doe,China,4.8,95,3,12362,Delivered,########,346
132,Clothing,Televisions,115,Waffle Maker,Harry Potter and the Sorcerer's Stone,45,3,6,3,176,Isabella Doe,Germany,4.9,75,6,12357,Returned,########,352
126,Toys,Camping,111,Tent,Levis 511 Slim Fit Jeans,35,2,5,2,163,Noah Doe,Spain,4.9,98,17,12363,Delivered,########,361
142,Automotive,Board Games,113,Monopoly,Levis 511 Slim Fit Jeans,400,2,5,1,159,Sophia Doe,Israel,4.7,90,5,12359,Delivered,########,345
138,Kitchen,Beverages,113,iPhone 11,Michelin Primacy Tires,599,4,5,2,159,Emily Doe,Brazil,4.9,95,18,12356,Delivered,########,348
126,Games,Beverages,110,Waffle Maker,90 Degree By Reflex Yoga Pants,400,1,8,1,176,Emma Doe,UK,4.9,90,16,12348,Cancelled,########,358
125,Sports,Small Appliances,118,Sofa,1 Carat Diamond Necklace,599,3,5,3,173,Elizabeth Doe,US,4.9,90,11,12345,Shipped,########,362
129,Grocery,Board Games,113,Tent,Levis 511 Slim Fit Jeans,35,1,5,1,160,Sophia Doe,South Africa,4.9,75,13,12349,Returned,########,345
137,Electronics,Fiction,104,Monopoly,Pepsi 12 Pack,799,2,6,2,168,James Doe,Spain,4.9,90,10,12352,Cancelled,########,360
127,Toys,Dolls,112,Drill,Dewalt 18 Volt Drill,100,3,7,3,168,James Doe,South Africa,4.9,85,16,12357,Cancelled,########,350
140,Electronics,Action Figures,109,Foundation,Loreal True Match Foundation,19,4,10,3,157,David Doe,Korea,4.9,85,6,12351,Cancelled,########,352
139,Toys,Fiction,119,Nike Pegasus,Hasbro Monopoly Game,45,2,6,1,167,Isabella Doe,Korea,4.9,85,1,12348,Delivered,########,345
127,Kitchen,Running Shoes,104,iPhone 11,Spiderman Action Figure,11.99,4,5,1,173,Noah Doe,Mexico,4.9,75,10,12349,Returned,########,351
131,Books,Beverages,106,Yoga Pants,Coleman 4 Person Tent,2199,1,10,2,165,Emma Doe,China,4.9,95,7,12353,Cancelled,########,360
132,Outdoors,Office Supplies,110,Diamond Necklace,Loreal True Match Foundation,799,1,6,1,170,James Doe,Japan,4.9,90,11,12356,Delivered,########,359
124,Games,Phones,108,Nike Pegasus,Hasbro Monopoly Game,45,3,5,1,169,Elizabeth Doe,India,4.9,90,1,12352,Shipped,########,352
129,Shoes,Board Games,120,Printer,Spiderman Action Figure,80,2,8,2,173,James Doe,China,4.8,90,8,12361,Shipped,########,350
141,Outdoors,Living Room,105,Waffle Maker,Cuisinart Belgian Waffle Maker,100,1,8,2,157,Elizabeth Doe,Russia,4.9,95,6,12346,Cancelled,########,355
132,Electronics,Camping,117,Barbie,Harry Potter and the Sorcerer's Stone,45,4,8,2,168,Jack Doe,US,4.9,90,18,12353,Shipped,########,356
138,Games,Beverages,105,Diamond Necklace,Barbie Dreamhouse Playset,11.99,1,15,2,172,Noah Doe,Israel,4.7,85,9,12360,Returned,########,347
141,Appliances,Beverages,101,Spiderman,HP Color LaserJet Printer,120,3,10,2,176,James Doe,Russia,4.9,95,7,12351,Delivered,########,357
127,Electronics,Supplements,110,Monopoly,Pepsi 12 Pack,80,4,8,3,162,Mark Doe,Germany,4.9,75,5,12349,Shipped,########,346
128,Jewelry,Living Room,102,Printer,Michelin Primacy Tires,35,2,7,2,161,Mark Doe,Brazil,4.9,95,7,12359,Cancelled,########,351
123,Kitchen,Small Appliances,114,Waffle Maker,Keurig K-Cup Coffee Maker,25,1,8,1,167,James Doe,Italy,4.9,95,13,12345,Shipped,########,352
131,Office,Small Appliances,106,Diamond Necklace,1 Carat Diamond Necklace,80,4,8,1,159,Emma Doe,Canada,4.8,75,20,12361,Cancelled,########,352
130,Home Improvement,Bottoms,114,Nike Pegasus,Coleman 4 Person Tent,2199,2,5,2,158,Sarah Doe,France,4.8,95,12,12350,Cancelled,########,346
123,Shoes,Bottoms,110,Tires,Michelin Primacy Tires,15,2,8,1,165,James Doe,Germany,4.9,95,16,12353,Cancelled,########,363
130,Home Improvement,Appliances,118,Waffle Maker,Loreal True Match Foundation,35,1,7,2,167,Jane Doe,Brazil,4.8,95,16,12354,Returned,########,359
138,Jewelry,Makeup,119,Barbie,Harry Potter and the Sorcerer's Stone,799,4,10,1,174,Mark Doe,Russia,4.8,98,14,12351,Cancelled,########,357
130,Furniture,Action Figures,101,Tires,1 Carat Diamond Necklace,25,1,5,2,172,William Doe,Russia,4.9,85,7,12351,Returned,########,361
139,Furniture,Dolls,109,Protein Powder,Michelin Primacy Tires,19,1,10,3,158,William Doe,South Africa,4.8,95,3,12353,Cancelled,########,364
124,Grocery,Tools,102,Drill,90 Degree By Reflex Yoga Pants,80,3,8,2,168,Mia Doe,Australia,4.9,95,4,12355,Cancelled,########,362
140,Electronics,Running Shoes,116,Monopoly,Apple iPhone 11 64GB,19.99,3,15,3,165,William Doe,Australia,4.9,85,18,12351,Shipped,########,351
133,Kitchen,Phones,109,Barbie,Apple iPhone 11 64GB,80,4,6,2,174,John Doe,France,4.9,80,6,12355,Shipped,########,346
126,Books,Fiction,116,Protein Powder,Harry Potter and the Sorcerer's Stone,599,2,5,2,162,Elizabeth Doe,Canada,4.8,98,14,12361,Shipped,########,361
140,Outdoors,Phones,120,Yoga Pants,50 inch LED 4K Ultra HD TV,80,3,15,2,157,Emily Doe,Australia,4.8,98,9,12349,Cancelled,########,345
126,Electronics,Camping,108,Waffle Maker,Apple iPhone 11 64GB,2199,3,7,3,175,Ava Doe,US,4.8,95,10,12358,Delivered,########,364
142,Beauty,Beverages,117,Drill,Barbie Dreamhouse Playset,5.99,4,5,2,173,Elizabeth Doe,Korea,4.8,90,8,12356,Cancelled,########,361
131,Office,Necklaces,101,iPhone 11,Optimum Nutrition Protein Powder,50,3,5,2,166,Sophia Doe,Japan,4.9,95,19,12348,Delivered,########,359
134,Health,Office Supplies,103,Printer,Spiderman Action Figure,25,3,7,3,162,Jack Doe,France,4.9,98,2,12363,Shipped,########,364
136,Jewelry,Televisions,112,Sony Bravia,50 inch LED 4K Ultra HD TV,150,2,10,1,157,Isabella Doe,US,4.8,95,19,12363,Cancelled,########,351
137,Books,Necklaces,120,Monopoly,Hasbro Monopoly Game,25,3,5,1,174,Tom Doe,Russia,4.9,80,3,12350,Cancelled,########,360
140,Furniture,Action Figures,114,Tent,Cuisinart Belgian Waffle Maker,90,1,6,3,169,James Doe,India,4.9,90,3,12354,Shipped,########,356
129,Toys,Supplements,118,Spiderman,Cuisinart Belgian Waffle Maker,50,2,5,1,168,Sophia Doe,Australia,4.8,95,5,12357,Delivered,########,363
132,Furniture,Televisions,104,Tent,Hasbro Monopoly Game,15,1,8,2,164,Jane Doe,Australia,4.7,90,5,12358,Shipped,########,357
141,Electronics,Camping,112,Diamond Necklace,Nike Pegasus 36 Running Shoes,150,2,15,1,163,Emily Doe,Korea,4.9,80,18,12364,Returned,########,364
124,Shoes,Parts,118,Jeans,Ashley Furniture Sofa,799,4,5,2,166,William Doe,South Africa,4.9,85,1,12364,Shipped,########,357
127,Outdoors,Running Shoes,114,Soda,Levis 511 Slim Fit Jeans,25,1,5,2,163,Isabella Doe,Spain,4.8,90,17,12348,Returned,########,359
137,Grocery,Makeup,104,Sony Bravia,Levis 511 Slim Fit Jeans,80,1,5,1,166,Mia Doe,Brazil,4.9,90,9,12353,Cancelled,########,357
141,Toys,Parts,111,Harry Potter,Harry Potter and the Sorcerer's Stone,19.99,1,8,3,162,James Doe,Brazil,4.8,98,14,12355,Returned,########,363
141,Shoes,Televisions,119,Harry Potter,HP Color LaserJet Printer,19.99,3,6,1,174,Mark Doe,France,4.7,98,13,12358,Returned,########,351
125,Jewelry,Makeup,120,Waffle Maker,Pepsi 12 Pack,50,1,7,3,167,John Doe,Italy,4.9,90,8,12354,Shipped,########,351
128,Home Improvement,Running Shoes,119,Protein Powder,Cuisinart Belgian Waffle Maker,799,2,8,2,161,Jane Doe,Brazil,4.9,80,7,12359,Returned,########,357
129,Shoes,Necklaces,115,iPhone 11,Ashley Furniture Sofa,19.99,2,5,3,165,Emily Doe,Italy,4.9,75,6,12359,Cancelled,########,351
131,Home Improvement,Office Supplies,107,Foundation,Pepsi 12 Pack,15,1,6,1,158,Sophia Doe,Korea,4.9,90,15,12346,Cancelled,########,364
142,Clothing,Televisions,114,Barbie,Nike Pegasus 36 Running Shoes,99.99,3,5,2,169,Oliver Doe,Canada,4.8,80,1,12362,Shipped,########,347
131,Games,Parts,104,Sony Bravia,50 inch LED 4K Ultra HD TV,2199,2,6,3,172,Noah Doe,Russia,4.7,95,9,12351,Delivered,########,353
128,Toys,Fiction,101,Drill,Apple iPhone 11 64GB,150,4,6,2,171,Elizabeth Doe,Japan,4.9,98,16,12355,Returned,########,354
135,Toys,Bottoms,113,Diamond Necklace,Nike Pegasus 36 Running Shoes,5.99,3,15,1,176,Sarah Doe,Korea,4.8,75,2,12348,Returned,########,351
139,Furniture,Phones,111,Jeans,Nike Pegasus 36 Running Shoes,15,4,5,2,168,James Doe,Australia,4.9,90,11,12352,Shipped,########,350
126,Toys,Phones,119,Harry Potter,Harry Potter and the Sorcerer's Stone,599,4,6,2,171,Elizabeth Doe,Canada,4.9,75,14,12357,Cancelled,########,353
129,Kitchen,Bottoms,107,Yoga Pants,Apple iPhone 11 64GB,11.99,1,10,3,173,Sarah Doe,US,4.9,80,4,12361,Shipped,########,361
130,Toys,Athletic Wear,101,Nike Pegasus,Coleman 4 Person Tent,150,4,7,2,157,Emily Doe,Canada,4.9,80,14,12359,Returned,########,364
125,Shoes,Office Supplies,120,Printer,Ashley Furniture Sofa,80,2,7,3,162,Emily Doe,Canada,4.8,85,2,12358,Cancelled,########,361
138,Automotive,Action Figures,102,Soda,Optimum Nutrition Protein Powder,799,3,6,2,172,Olivia Doe,India,4.9,90,2,12352,Shipped,########,355
131,Sports,Makeup,108,iPhone 11,50 inch LED 4K Ultra HD TV,2199,1,15,2,160,Sarah Doe,Mexico,4.9,85,18,12356,Delivered,########,349
130,Books,Small Appliances,108,Jeans,50 inch LED 4K Ultra HD TV,799,1,7,2,173,Sarah Doe,Korea,4.9,95,12,12346,Shipped,########,349
126,Office,Televisions,120,Jeans,Harry Potter and the Sorcerer's Stone,50,1,6,3,172,Oliver Doe,Indonesia,4.9,90,12,12363,Cancelled,########,347
142,Clothing,Running Shoes,110,Soda,Optimum Nutrition Protein Powder,11.99,3,6,1,176,Isabella Doe,Spain,4.7,80,19,12364,Cancelled,########,364
135,Books,Office Supplies,103,Nike Pegasus,Cuisinart Belgian Waffle Maker,80,2,5,1,174,James Doe,Russia,4.9,98,6,12362,Returned,########,350
131,Furniture,Running Shoes,116,Nike Pegasus,Hasbro Monopoly Game,25,2,8,2,165,Emma Doe,Spain,4.9,75,8,12352,Delivered,########,363
140,Grocery,Athletic Wear,117,Barbie,Keurig K-Cup Coffee Maker,11.99,3,8,3,174,James Doe,France,4.9,90,10,12348,Delivered,########,351
132,Home Improvement,Athletic Wear,118,Sony Bravia,Loreal True Match Foundation,2199,1,7,1,157,James Doe,India,4.9,80,3,12360,Cancelled,########,348
140,Jewelry,Parts,113,Jeans,Nike Pegasus 36 Running Shoes,25,3,10,2,160,David Doe,China,4.9,75,4,12355,Cancelled,########,353
133,Clothing,Camping,110,Barbie,Nike Pegasus 36 Running Shoes,45,2,6,1,159,William Doe,Mexico,4.8,90,8,12351,Returned,########,348
136,Grocery,Camping,118,Spiderman,Ashley Furniture Sofa,799,2,7,2,168,Tom Doe,Israel,4.9,90,4,12347,Cancelled,########,347
124,Beauty,Dolls,118,Nike Pegasus,Nike Pegasus 36 Running Shoes,100,2,7,2,165,Tom Doe,Japan,4.9,98,14,12355,Shipped,########,347
139,Clothing,Tools,101,Harry Potter,Nike Pegasus 36 Running Shoes,19,1,5,2,176,Mia Doe,UK,4.7,90,15,12357,Delivered,########,347
130,Kitchen,Supplements,107,Foundation,Dewalt 18 Volt Drill,19,1,7,2,158,Sophia Doe,Indonesia,4.8,75,13,12346,Returned,########,352
132,Jewelry,Camping,114,Jeans,50 inch LED 4K Ultra HD TV,15,1,5,1,171,Ava Doe,Australia,4.9,95,2,12348,Returned,########,360
139,Jewelry,Bottoms,116,Sofa,Loreal True Match Foundation,25,3,8,3,175,Jack Doe,Italy,4.9,95,11,12364,Returned,########,355
130,Toys,Bottoms,118,Printer,Pepsi 12 Pack,11.99,3,8,1,160,Isabella Doe,Korea,4.7,90,2,12349,Cancelled,########,346
142,Jewelry,Necklaces,116,Printer,Harry Potter and the Sorcerer's Stone,19.99,1,8,2,169,Sarah Doe,South Africa,4.8,98,17,12362,Delivered,########,348
138,Jewelry,Televisions,107,Tent,HP Color LaserJet Printer,50,3,7,3,160,Oliver Doe,Brazil,4.9,95,1,12351,Returned,########,349
126,Grocery,Parts,106,Jeans,Levis 511 Slim Fit Jeans,99.99,1,7,2,161,Olivia Doe,Canada,4.9,95,1,12363,Returned,########,346
140,Automotive,Tools,109,Waffle Maker,Michelin Primacy Tires,25,2,15,2,170,Olivia Doe,Israel,4.9,95,13,12362,Cancelled,########,363
123,Kitchen,Board Games,109,Jeans,Loreal True Match Foundation,25,1,5,2,160,Oliver Doe,US,4.9,98,3,12348,Delivered,########,347
140,Health,Parts,108,Sofa,Pepsi 12 Pack,25,3,10,2,165,Jack Doe,India,4.8,85,1,12350,Shipped,########,348
137,Home Improvement,Action Figures,116,Printer,Michelin Primacy Tires,99.99,2,7,2,165,John Doe,UK,4.9,98,15,12349,Delivered,########,345
138,Shoes,Televisions,118,Tent,Nike Pegasus 36 Running Shoes,19.99,3,5,2,158,Olivia Doe,India,4.9,98,3,12346,Cancelled,########,360
125,Shoes,Necklaces,104,Harry Potter,Pepsi 12 Pack,19,2,7,3,174,Elizabeth Doe,Australia,4.9,80,13,12347,Returned,########,353
126,Office,Beverages,117,Waffle Maker,Spiderman Action Figure,120,2,7,3,162,Sarah Doe,Spain,4.9,90,16,12356,Returned,########,364
137,Clothing,Televisions,119,Tent,Pepsi 12 Pack,100,1,7,3,160,John Doe,Spain,4.9,90,7,12357,Returned,########,359
131,Appliances,Fiction,120,Jeans,Keurig K-Cup Coffee Maker,2199,4,7,1,159,Olivia Doe,Israel,4.8,80,3,12357,Shipped,########,346
123,Books,Camping,113,Diamond Necklace,Barbie Dreamhouse Playset,150,2,5,2,176,Jane Doe,South Africa,4.9,98,14,12360,Delivered,########,350
123,Sports,Parts,105,Coffee Maker,Levis 511 Slim Fit Jeans,150,3,6,2,170,Ava Doe,Brazil,4.9,95,5,12346,Returned,########,353
142,Health,Board Games,109,Soda,Michelin Primacy Tires,35,2,5,2,172,Elizabeth Doe,Korea,4.7,98,2,12359,Returned,########,359
138,Shoes,Action Figures,120,Monopoly,90 Degree By Reflex Yoga Pants,100,2,15,2,175,Ava Doe,Japan,4.8,90,1,12364,Cancelled,########,351
125,Appliances,Televisions,115,Harry Potter,Hasbro Monopoly Game,19,4,6,3,159,Jack Doe,Mexico,4.9,80,1,12359,Returned,########,355
139,Toys,Living Room,109,Monopoly,Hasbro Monopoly Game,150,2,5,3,165,Ava Doe,Korea,4.9,90,12,12358,Shipped,########,362
125,Beauty,Tools,116,Diamond Necklace,Apple iPhone 11 64GB,25,4,6,2,171,Sophia Doe,Canada,4.8,85,18,12352,Cancelled,########,362
131,Games,Small Appliances,110,Nike Pegasus,HP Color LaserJet Printer,45,4,6,2,160,Emma Doe,Indonesia,4.9,98,2,12354,Delivered,########,354
133,Electronics,Athletic Wear,119,Spiderman,HP Color LaserJet Printer,400,3,7,2,166,Oliver Doe,Mexico,4.8,80,6,12363,Shipped,########,350
125,Games,Board Games,115,Tent,Dewalt 18 Volt Drill,99.99,1,5,2,167,Mark Doe,Russia,4.9,95,6,12349,Returned,########,347
124,Electronics,Dolls,105,Jeans,Optimum Nutrition Protein Powder,120,2,5,3,172,John Doe,China,4.9,85,4,12345,Returned,########,362
140,Clothing,Office Supplies,119,Waffle Maker,Keurig K-Cup Coffee Maker,799,3,6,3,158,Emily Doe,Israel,4.9,75,13,12359,Returned,########,349
135,Beauty,Athletic Wear,102,iPhone 11,Apple iPhone 11 64GB,400,4,8,3,175,Mia Doe,Brazil,4.9,75,10,12351,Cancelled,########,349
123,Clothing,Board Games,101,Diamond Necklace,Ashley Furniture Sofa,45,2,7,3,174,Sophia Doe,Canada,4.9,90,2,12353,Delivered,########,347
134,Electronics,Beverages,106,Yoga Pants,50 inch LED 4K Ultra HD TV,100,2,5,3,162,Tom Doe,China,4.9,98,5,12360,Cancelled,########,348
124,Appliances,Dolls,110,Coffee Maker,Barbie Dreamhouse Playset,25,4,7,1,170,Emily Doe,Italy,4.9,95,20,12352,Returned,########,362
137,Toys,Fiction,111,Tent,90 Degree By Reflex Yoga Pants,11.99,4,5,2,169,Mark Doe,Australia,4.8,95,19,12350,Delivered,########,361
141,Sports,Dolls,117,Sony Bravia,HP Color LaserJet Printer,15,1,15,1,171,Oliver Doe,US,4.8,90,7,12363,Delivered,########,361
138,Beauty,Fiction,103,Foundation,Spiderman Action Figure,25,2,6,1,176,Jane Doe,Italy,4.8,75,11,12357,Cancelled,########,345
142,Appliances,Televisions,101,Drill,1 Carat Diamond Necklace,120,1,7,2,158,Emily Doe,France,4.9,80,13,12364,Returned,########,364
131,Appliances,Board Games,103,Diamond Necklace,Spiderman Action Figure,25,1,7,2,171,Oliver Doe,Canada,4.9,85,17,12348,Shipped,########,363
136,Grocery,Action Figures,104,Diamond Necklace,Hasbro Monopoly Game,599,3,6,3,171,Elizabeth Doe,Germany,4.7,75,10,12356,Cancelled,########,363
124,Electronics,Phones,117,Yoga Pants,Optimum Nutrition Protein Powder,25,3,7,1,168,David Doe,Germany,4.7,95,3,12359,Cancelled,########,363
141,Toys,Fiction,118,Jeans,Coleman 4 Person Tent,5.99,1,5,2,162,Sarah Doe,South Africa,4.7,75,20,12352,Returned,########,364
130,Beauty,Action Figures,112,Printer,HP Color LaserJet Printer,80,4,7,3,172,Sophia Doe,Germany,4.9,90,16,12360,Returned,########,346
128,Jewelry,Running Shoes,105,Monopoly,Spiderman Action Figure,15,1,6,1,173,William Doe,Australia,4.9,75,1,12350,Returned,########,353
126,Office,Phones,104,Nike Pegasus,Keurig K-Cup Coffee Maker,50,4,7,2,160,Noah Doe,Russia,4.9,85,18,12361,Cancelled,########,350
140,Outdoors,Supplements,112,iPhone 11,HP Color LaserJet Printer,19,1,5,2,175,Olivia Doe,South Africa,4.9,95,14,12354,Cancelled,########,358
139,Sports,Athletic Wear,119,Monopoly,Loreal True Match Foundation,99.99,3,8,1,164,John Doe,China,4.8,80,12,12358,Cancelled,########,358
138,Toys,Supplements,105,Nike Pegasus,1 Carat Diamond Necklace,99.99,2,15,2,163,Oliver Doe,Japan,4.7,90,17,12363,Returned,########,364
141,Furniture,Athletic Wear,107,Monopoly,1 Carat Diamond Necklace,799,1,8,2,157,Elizabeth Doe,Canada,4.8,90,10,12362,Cancelled,########,351
126,Clothing,Televisions,116,Diamond Necklace,Dewalt 18 Volt Drill,50,1,15,3,160,Noah Doe,Brazil,4.9,75,17,12355,Returned,########,361
127,Jewelry,Athletic Wear,114,Jeans,Dewalt 18 Volt Drill,799,2,8,2,174,Isabella Doe,India,4.9,80,11,12360,Shipped,########,360
142,Furniture,Tools,103,Printer,HP Color LaserJet Printer,2199,1,5,2,162,Jane Doe,Germany,4.9,75,1,12354,Cancelled,########,363
129,Kitchen,Makeup,103,Tent,Harry Potter and the Sorcerer's Stone,45,4,5,1,172,Ava Doe,Korea,4.9,95,9,12362,Returned,########,361
126,Furniture,Camping,104,Barbie,Optimum Nutrition Protein Powder,45,4,6,1,158,Tom Doe,India,4.8,75,7,12351,Cancelled,########,364
131,Automotive,Makeup,111,Coffee Maker,Harry Potter and the Sorcerer's Stone,400,2,15,2,157,James Doe,Russia,4.9,95,11,12347,Cancelled,########,352
138,Clothing,Fiction,116,Tires,Keurig K-Cup Coffee Maker,799,1,5,1,167,James Doe,Italy,4.9,95,13,12351,Cancelled,########,360
129,Books,Supplements,120,Yoga Pants,Levis 511 Slim Fit Jeans,99.99,3,8,2,162,David Doe,Australia,4.9,85,7,12357,Shipped,########,345
142,Automotive,Beverages,105,iPhone 11,Michelin Primacy Tires,2199,3,6,3,169,Mark Doe,Canada,4.9,85,10,12350,Shipped,########,351
131,Beauty,Living Room,110,Jeans,Pepsi 12 Pack,799,1,8,2,173,Jane Doe,US,4.9,90,2,12354,Returned,########,347
130,Electronics,Supplements,119,Jeans,Keurig K-Cup Coffee Maker,2199,1,7,1,169,Elizabeth Doe,Russia,4.9,80,3,12349,Cancelled,########,353
123,Sports,Tools,111,Coffee Maker,HP Color LaserJet Printer,99.99,1,5,1,174,Jack Doe,Mexico,4.9,90,17,12360,Shipped,########,356
124,Clothing,Running Shoes,118,Monopoly,90 Degree By Reflex Yoga Pants,150,2,10,3,161,Oliver Doe,South Africa,4.9,75,14,12359,Delivered,########,358
133,Games,Dolls,119,Yoga Pants,Barbie Dreamhouse Playset,5.99,1,8,1,165,Elizabeth Doe,France,4.9,80,6,12360,Cancelled,########,361
138,Toys,Appliances,120,Jeans,50 inch LED 4K Ultra HD TV,11.99,2,10,3,166,James Doe,Italy,4.9,85,9,12349,Returned,########,353
142,Furniture,Supplements,119,Monopoly,Michelin Primacy Tires,50,3,7,2,172,Tom Doe,Brazil,4.9,75,20,12357,Returned,########,353
132,Automotive,Beverages,117,Nike Pegasus,Pepsi 12 Pack,25,2,8,1,159,David Doe,Australia,4.8,90,5,12354,Cancelled,########,363
135,Furniture,Office Supplies,104,Printer,Levis 511 Slim Fit Jeans,45,1,5,2,161,Ava Doe,Israel,4.8,80,5,12359,Cancelled,########,345
127,Furniture,Beverages,106,Yoga Pants,Loreal True Match Foundation,80,3,10,2,166,William Doe,India,4.9,85,6,12360,Cancelled,########,350
130,Toys,Necklaces,111,iPhone 11,HP Color LaserJet Printer,25,2,5,2,163,James Doe,Australia,4.9,75,20,12353,Cancelled,########,364
131,Clothing,Small Appliances,114,Tires,Michelin Primacy Tires,120,1,10,1,168,Mark Doe,Italy,4.9,90,1,12350,Shipped,########,349
140,Automotive,Dolls,119,Barbie,Hasbro Monopoly Game,799,1,10,1,175,Mark Doe,Brazil,4.9,98,9,12347,Delivered,########,363
131,Appliances,Necklaces,101,Foundation,1 Carat Diamond Necklace,400,4,6,3,166,James Doe,US,4.9,90,19,12358,Shipped,########,364
131,Shoes,Parts,108,iPhone 11,Dewalt 18 Volt Drill,799,1,10,3,167,John Doe,Indonesia,4.9,80,15,12347,Cancelled,########,346
135,Home Improvement,Supplements,120,Diamond Necklace,Harry Potter and the Sorcerer's Stone,150,3,5,3,167,Jane Doe,Brazil,4.9,85,8,12348,Cancelled,########,357
123,Electronics,Office Supplies,118,Drill,Levis 511 Slim Fit Jeans,90,4,5,2,161,Sophia Doe,UK,4.9,85,9,12361,Shipped,########,361
130,Toys,Tools,106,Soda,Harry Potter and the Sorcerer's Stone,150,2,7,2,164,Elizabeth Doe,France,4.9,98,19,12357,Cancelled,########,358
126,Shoes,Living Room,106,Spiderman,Apple iPhone 11 64GB,599,1,6,1,168,Sarah Doe,Australia,4.9,98,20,12357,Cancelled,########,363
128,Jewelry,Parts,112,Foundation,Michelin Primacy Tires,35,2,6,2,170,Sarah Doe,Italy,4.9,80,19,12362,Delivered,########,353
139,Clothing,Living Room,105,Barbie,HP Color LaserJet Printer,35,3,10,1,158,Ava Doe,Indonesia,4.9,75,4,12358,Cancelled,########,346
124,Home Improvement,Action Figures,117,Jeans,Loreal True Match Foundation,35,1,6,2,175,Emily Doe,UK,4.9,75,17,12349,Returned,########,356
137,Office,Phones,105,Nike Pegasus,Barbie Dreamhouse Playset,99.99,1,7,1,161,Noah Doe,Australia,4.9,95,5,12353,Cancelled,########,352
132,Jewelry,Running Shoes,108,Tires,Loreal True Match Foundation,19.99,3,6,1,173,Jane Doe,South Africa,4.9,90,12,12357,Cancelled,########,357
133,Electronics,Makeup,113,Sofa,1 Carat Diamond Necklace,2199,1,7,2,175,David Doe,Canada,4.9,95,5,12356,Cancelled,########,357
139,Books,Small Appliances,106,Tent,Dewalt 18 Volt Drill,50,1,10,2,158,Elizabeth Doe,Russia,4.9,85,19,12355,Cancelled,########,348
138,Kitchen,Appliances,116,Sofa,Optimum Nutrition Protein Powder,15,2,5,1,173,Isabella Doe,UK,4.9,90,4,12355,Delivered,########,362
132,Office,Living Room,111,Coffee Maker,Pepsi 12 Pack,150,2,5,2,165,Tom Doe,Canada,4.9,98,14,12359,Shipped,########,360
125,Home Improvement,Running Shoes,108,Printer,Coleman 4 Person Tent,50,3,6,3,158,David Doe,Germany,4.8,95,2,12362,Cancelled,########,350
139,Games,Action Figures,105,Tent,Nike Pegasus 36 Running Shoes,2199,2,5,3,157,Tom Doe,China,4.9,90,13,12354,Shipped,########,361
141,Automotive,Tools,110,Sofa,Levis 511 Slim Fit Jeans,150,3,5,2,159,William Doe,France,4.9,98,10,12345,Cancelled,########,355
133,Grocery,Makeup,116,Coffee Maker,Hasbro Monopoly Game,400,3,15,3,170,Jane Doe,Australia,4.8,98,2,12346,Returned,########,349
134,Games,Phones,120,Printer,Pepsi 12 Pack,799,4,8,2,166,James Doe,Canada,4.9,75,7,12361,Returned,########,360
128,Outdoors,Office Supplies,111,Jeans,Coleman 4 Person Tent,35,2,5,1,168,Sophia Doe,Brazil,4.9,95,1,12363,Returned,########,351
130,Jewelry,Televisions,113,Spiderman,Nike Pegasus 36 Running Shoes,15,1,7,3,169,Isabella Doe,Germany,4.9,80,15,12357,Cancelled,########,364
128,Games,Dolls,119,Tent,Keurig K-Cup Coffee Maker,120,2,10,2,157,Ava Doe,Canada,4.9,98,8,12362,Cancelled,########,345
141,Health,Appliances,113,Soda,Coleman 4 Person Tent,19,3,7,2,170,Oliver Doe,Spain,4.9,95,14,12354,Returned,########,359
124,Jewelry,Board Games,114,iPhone 11,Nike Pegasus 36 Running Shoes,50,1,10,2,159,John Doe,Japan,4.8,95,6,12349,Cancelled,########,346
132,Shoes,Fiction,111,Jeans,90 Degree By Reflex Yoga Pants,15,4,10,3,165,Ava Doe,India,4.9,95,8,12356,Cancelled,########,357
132,Outdoors,Necklaces,105,Sony Bravia,HP Color LaserJet Printer,19.99,4,8,2,168,William Doe,US,4.9,90,12,12358,Cancelled,########,345
128,Toys,Appliances,101,Spiderman,Harry Potter and the Sorcerer's Stone,35,2,5,3,173,Sarah Doe,Brazil,4.9,90,14,12352,Shipped,########,352
138,Electronics,Appliances,118,Waffle Maker,50 inch LED 4K Ultra HD TV,799,1,5,2,169,Jane Doe,Germany,4.9,98,11,12360,Delivered,########,351
124,Home Improvement,Board Games,105,Sony Bravia,Cuisinart Belgian Waffle Maker,799,3,6,1,161,David Doe,China,4.9,75,8,12359,Returned,########,350
126,Toys,Makeup,102,Protein Powder,50 inch LED 4K Ultra HD TV,11.99,1,8,3,161,John Doe,China,4.7,75,17,12360,Delivered,########,349
140,Grocery,Makeup,101,Barbie,90 Degree By Reflex Yoga Pants,2199,4,8,2,166,Emily Doe,Canada,4.7,95,9,12345,Shipped,########,359
139,Automotive,Fiction,101,Drill,Barbie Dreamhouse Playset,15,3,10,2,163,Emily Doe,Russia,4.7,90,1,12345,Returned,########,363
125,Jewelry,Parts,109,Sony Bravia,Hasbro Monopoly Game,45,4,5,1,160,Emily Doe,Australia,4.9,75,11,12354,Returned,########,363
